,identifier,language,code,label
2996,147238-v1.0.0,java,,bad
2997,146246-v1.0.0,java,,bad
2998,146886-v1.0.0,java,,bad
2999,146886-v1.0.0,java,,bad
3000,146886-v1.0.0,java,,bad
3001,147069-v1.0.0,java,,bad
3002,147069-v1.0.0,java,,bad
3003,147069-v1.0.0,java,,bad
3004,147083-v1.0.0,java,,bad
3005,147083-v1.0.0,java,,bad
3006,147083-v1.0.0,java,,bad
3007,146257-v1.0.0,java,,bad
3008,146257-v1.0.0,java,,bad
3009,146257-v1.0.0,java,,bad
3010,148140-v1.0.0,java,,bad
3011,148140-v1.0.0,java,,bad
3012,148140-v1.0.0,java,,bad
3013,146496-v1.0.0,java,,bad
3014,146920-v1.0.0,java,,bad
3015,146920-v1.0.0,java,,bad
3016,146920-v1.0.0,java,,bad
3017,147855-v1.0.0,java,,bad
3018,147855-v1.0.0,java,,bad
3019,147855-v1.0.0,java,,bad
3020,147608-v1.0.0,java,,bad
3021,147868-v1.0.0,java,,bad
3022,146789-v1.0.0,java,,bad
3023,148248-v1.0.0,java,,bad
3024,147300-v1.0.0,java,,bad
3025,147300-v1.0.0,java,,bad
3026,147300-v1.0.0,java,,bad
3027,148047-v1.0.0,java,,bad
3028,147570-v1.0.0,java,,bad
3029,147060-v1.0.0,java,,bad
3030,148258-v1.0.0,java,,bad
3031,148258-v1.0.0,java,,bad
3032,148258-v1.0.0,java,,bad
3033,147594-v1.0.0,java,,bad
3034,146851-v1.0.0,java,,bad
3035,146851-v1.0.0,java,,bad
3036,146851-v1.0.0,java,,bad
3037,146959-v1.0.0,java,,bad
3038,146959-v1.0.0,java,,bad
3039,146959-v1.0.0,java,,bad
3040,140911-v1.0.0,java,,bad
3041,146991-v1.0.0,java,,bad
3042,148325-v1.0.0,java,,bad
3043,148325-v1.0.0,java,,bad
3044,148325-v1.0.0,java,,bad
3045,148046-v1.0.0,java,,bad
3046,148102-v1.0.0,java,,bad
3047,148102-v1.0.0,java,,bad
3048,148102-v1.0.0,java,,bad
3049,147484-v1.0.0,java,,bad
3050,147484-v1.0.0,java,,bad
3051,147484-v1.0.0,java,,bad
3052,146768-v1.0.0,java,,bad
3053,147209-v1.0.0,java,,bad
3054,147157-v1.0.0,java,,bad
3055,147157-v1.0.0,java,,bad
3056,147157-v1.0.0,java,,bad
3057,146287-v1.0.0,java,,bad
3058,146278-v1.0.0,java,,bad
3059,147439-v1.0.0,java,,bad
3060,147439-v1.0.0,java,,bad
3061,147439-v1.0.0,java,,bad
3062,147270-v1.0.0,java,,bad
3063,146214-v1.0.0,java,,bad
3064,147683-v1.0.0,java,,bad
3065,147711-v1.0.0,java,,bad
3066,147711-v1.0.0,java,,bad
3067,147711-v1.0.0,java,,bad
3068,147242-v1.0.0,java,,bad
3069,146540-v1.0.0,java,,bad
3070,147217-v1.0.0,java,,bad
3071,147217-v1.0.0,java,,bad
3072,147217-v1.0.0,java,,bad
3073,148227-v1.0.0,java,,bad
3074,147161-v1.0.0,java,,bad
3075,147871-v1.0.0,java,,bad
3076,147002-v1.0.0,java,,bad
3077,148100-v1.0.0,java,,bad
3078,147612-v1.0.0,java,,bad
3079,147905-v1.0.0,java,,bad
3080,146240-v1.0.0,java,,bad
3081,146874-v1.0.0,java,,bad
3082,147591-v1.0.0,java,,bad
3083,147591-v1.0.0,java,,bad
3084,147591-v1.0.0,java,,bad
3085,147676-v1.0.0,java,,bad
3086,147309-v1.0.0,java,,bad
3087,147998-v1.0.0,java,,bad
3088,147998-v1.0.0,java,,bad
3089,147998-v1.0.0,java,,bad
3090,147148-v1.0.0,java,,bad
3091,147148-v1.0.0,java,,bad
3092,147148-v1.0.0,java,,bad
3093,146855-v1.0.0,java,,bad
3094,146855-v1.0.0,java,,bad
3095,146855-v1.0.0,java,,bad
3096,147509-v1.0.0,java,,bad
3097,147082-v1.0.0,java,,bad
3098,147082-v1.0.0,java,,bad
3099,147082-v1.0.0,java,,bad
3100,147005-v1.0.0,java,,bad
3101,147005-v1.0.0,java,,bad
3102,147005-v1.0.0,java,,bad
3103,148316-v1.0.0,java,,bad
3104,147897-v1.0.0,java,,bad
3105,147897-v1.0.0,java,,bad
3106,147897-v1.0.0,java,,bad
3107,147631-v1.0.0,java,,bad
3108,147727-v1.0.0,java,,bad
3109,147041-v1.0.0,java,,bad
3110,147041-v1.0.0,java,,bad
3111,147041-v1.0.0,java,,bad
3112,147156-v1.0.0,java,,bad
3113,147156-v1.0.0,java,,bad
3114,147156-v1.0.0,java,,bad
3115,146447-v1.0.0,java,,bad
3116,147870-v1.0.0,java,,bad
3117,147902-v1.0.0,java,,bad
3118,147389-v1.0.0,java,,bad
3119,146427-v1.0.0,java,,bad
3120,146455-v1.0.0,java,,bad
3121,146506-v1.0.0,java,,bad
3122,147989-v1.0.0,java,,bad
3123,148288-v1.0.0,java,,bad
3124,148288-v1.0.0,java,,bad
3125,148288-v1.0.0,java,,bad
3126,146691-v1.0.0,java,,bad
3127,146535-v1.0.0,java,,bad
3128,146370-v1.0.0,java,,bad
3129,146370-v1.0.0,java,,bad
3130,146370-v1.0.0,java,,bad
3131,146460-v1.0.0,java,,bad
3132,140914-v1.0.0,java,,bad
3133,146678-v1.0.0,java,,bad
3134,147057-v1.0.0,java,,bad
3135,148206-v1.0.0,java,,bad
3136,146671-v1.0.0,java,,bad
3137,146671-v1.0.0,java,,bad
3138,146671-v1.0.0,java,,bad
3139,140897-v1.0.0,java,,bad
3140,147011-v1.0.0,java,,bad
3141,147758-v1.0.0,java,,bad
3142,147962-v1.0.0,java,,bad
3143,147962-v1.0.0,java,,bad
3144,147962-v1.0.0,java,,bad
3145,146518-v1.0.0,java,,bad
3146,146518-v1.0.0,java,,bad
3147,146518-v1.0.0,java,,bad
3148,148339-v1.0.0,java,,bad
3149,147036-v1.0.0,java,,bad
3150,147036-v1.0.0,java,,bad
3151,147036-v1.0.0,java,,bad
3152,148097-v1.0.0,java,,bad
3153,147488-v1.0.0,java,,bad
3154,147703-v1.0.0,java,,bad
3155,147703-v1.0.0,java,,bad
3156,147703-v1.0.0,java,,bad
3157,146924-v1.0.0,java,,bad
3158,146924-v1.0.0,java,,bad
3159,146924-v1.0.0,java,,bad
3160,148192-v1.0.0,java,,bad
3161,148192-v1.0.0,java,,bad
3162,148192-v1.0.0,java,,bad
3163,147916-v1.0.0,java,,bad
3164,146530-v1.0.0,java,,bad
3165,146393-v1.0.0,java,,bad
3166,146767-v1.0.0,java,,bad
3167,146723-v1.0.0,java,,bad
3168,147354-v1.0.0,java,,bad
3169,147792-v1.0.0,java,,bad
3170,148073-v1.0.0,java,,bad
3171,148073-v1.0.0,java,,bad
3172,148073-v1.0.0,java,,bad
3173,147176-v1.0.0,java,,bad
3174,148060-v1.0.0,java,,bad
3175,147068-v1.0.0,java,,bad
3176,147068-v1.0.0,java,,bad
3177,147068-v1.0.0,java,,bad
3178,146841-v1.0.0,java,,bad
3179,147510-v1.0.0,java,,bad
3180,147510-v1.0.0,java,,bad
3181,147510-v1.0.0,java,,bad
3182,146660-v1.0.0,java,,bad
3183,146660-v1.0.0,java,,bad
3184,146660-v1.0.0,java,,bad
3185,147856-v1.0.0,java,,bad
3186,147856-v1.0.0,java,,bad
3187,147856-v1.0.0,java,,bad
3188,147331-v1.0.0,java,,bad
3189,147331-v1.0.0,java,,bad
3190,147331-v1.0.0,java,,bad
3191,147159-v1.0.0,java,,bad
3192,140895-v1.0.0,java,,bad
3193,147358-v1.0.0,java,,bad
3194,147056-v1.0.0,java,,bad
3195,147054-v1.0.0,java,,bad
3196,146249-v1.0.0,java,,bad
3197,147215-v1.0.0,java,,bad
3198,147215-v1.0.0,java,,bad
3199,147215-v1.0.0,java,,bad
3200,147958-v1.0.0,java,,bad
3201,147958-v1.0.0,java,,bad
3202,147958-v1.0.0,java,,bad
3203,148101-v1.0.0,java,,bad
3204,147202-v1.0.0,java,,bad
3205,147317-v1.0.0,java,,bad
3206,147823-v1.0.0,java,,bad
3207,147823-v1.0.0,java,,bad
3208,147823-v1.0.0,java,,bad
3209,147588-v1.0.0,java,,bad
3210,147588-v1.0.0,java,,bad
3211,147588-v1.0.0,java,,bad
3212,147841-v1.0.0,java,,bad
3213,146307-v1.0.0,java,,bad
3214,147718-v1.0.0,java,,bad
3215,147851-v1.0.0,java,,bad
3216,147851-v1.0.0,java,,bad
3217,147851-v1.0.0,java,,bad
3218,148332-v1.0.0,java,,bad
3219,148332-v1.0.0,java,,bad
3220,148332-v1.0.0,java,,bad
3221,147265-v1.0.0,java,,bad
3222,147304-v1.0.0,java,,bad
3223,147304-v1.0.0,java,,bad
3224,147304-v1.0.0,java,,bad
3225,146758-v1.0.0,java,,bad
3226,147441-v1.0.0,java,,bad
3227,147441-v1.0.0,java,,bad
3228,147441-v1.0.0,java,,bad
3229,147817-v1.0.0,java,,bad
3230,147817-v1.0.0,java,,bad
3231,147817-v1.0.0,java,,bad
3232,146437-v1.0.0,java,,bad
3233,146437-v1.0.0,java,,bad
3234,146437-v1.0.0,java,,bad
3235,147751-v1.0.0,java,,bad
3236,146942-v1.0.0,java,,bad
3237,147318-v1.0.0,java,,bad
3238,148229-v1.0.0,java,,bad
3239,148229-v1.0.0,java,,bad
3240,148229-v1.0.0,java,,bad
3241,147426-v1.0.0,java,,bad
3242,147950-v1.0.0,java,,bad
3243,147287-v1.0.0,java,,bad
3244,140906-v1.0.0,java,,bad
3245,146489-v1.0.0,java,,bad
3246,147280-v1.0.0,java,,bad
3247,147160-v1.0.0,java,,bad
3248,147142-v1.0.0,java,,bad
3249,147142-v1.0.0,java,,bad
3250,147142-v1.0.0,java,,bad
3251,146836-v1.0.0,java,,bad
3252,148096-v1.0.0,java,,bad
3253,148232-v1.0.0,java,,bad
3254,146474-v1.0.0,java,,bad
3255,146474-v1.0.0,java,,bad
3256,146474-v1.0.0,java,,bad
3257,146232-v1.0.0,java,,bad
3258,146232-v1.0.0,java,,bad
3259,146232-v1.0.0,java,,bad
3260,147261-v1.0.0,java,,bad
3261,146769-v1.0.0,java,,bad
3262,147785-v1.0.0,java,,bad
3263,147785-v1.0.0,java,,bad
3264,147785-v1.0.0,java,,bad
3265,147096-v1.0.0,java,,bad
3266,148063-v1.0.0,java,,bad
3267,146951-v1.0.0,java,,bad
3268,147264-v1.0.0,java,,bad
3269,147264-v1.0.0,java,,bad
3270,147264-v1.0.0,java,,bad
3271,147774-v1.0.0,java,,bad
3272,147774-v1.0.0,java,,bad
3273,147774-v1.0.0,java,,bad
3274,148120-v1.0.0,java,,bad
3275,146852-v1.0.0,java,,bad
3276,146852-v1.0.0,java,,bad
3277,146852-v1.0.0,java,,bad
3278,147935-v1.0.0,java,,bad
3279,146380-v1.0.0,java,,bad
3280,146380-v1.0.0,java,,bad
3281,146380-v1.0.0,java,,bad
3282,146984-v1.0.0,java,,bad
3283,147524-v1.0.0,java,,bad
3284,140908-v1.0.0,java,,bad
3285,148021-v1.0.0,java,,bad
3286,148265-v1.0.0,java,,bad
3287,147498-v1.0.0,java,,bad
3288,146775-v1.0.0,java,,bad
3289,146775-v1.0.0,java,,bad
3290,146775-v1.0.0,java,,bad
3291,146733-v1.0.0,java,,bad
3292,146733-v1.0.0,java,,bad
3293,146733-v1.0.0,java,,bad
3294,147975-v1.0.0,java,,bad
3295,148110-v1.0.0,java,,bad
3296,148110-v1.0.0,java,,bad
3297,148110-v1.0.0,java,,bad
3298,146503-v1.0.0,java,,bad
3299,146464-v1.0.0,java,,bad
3300,147917-v1.0.0,java,,bad
3301,147917-v1.0.0,java,,bad
3302,147917-v1.0.0,java,,bad
3303,146525-v1.0.0,java,,bad
3304,146498-v1.0.0,java,,bad
3305,146353-v1.0.0,java,,bad
3306,148132-v1.0.0,java,,bad
3307,148149-v1.0.0,java,,bad
3308,146252-v1.0.0,java,,bad
3309,146252-v1.0.0,java,,bad
3310,146252-v1.0.0,java,,bad
3311,146840-v1.0.0,java,,bad
3312,147553-v1.0.0,java,,bad
3313,147553-v1.0.0,java,,bad
3314,147553-v1.0.0,java,,bad
3315,147765-v1.0.0,java,,bad
3316,146170-v1.0.0,java,,bad
3317,146670-v1.0.0,java,,bad
3318,146670-v1.0.0,java,,bad
3319,146670-v1.0.0,java,,bad
3320,147052-v1.0.0,java,,bad
3321,147514-v1.0.0,java,,bad
3322,147514-v1.0.0,java,,bad
3323,147514-v1.0.0,java,,bad
3324,146654-v1.0.0,java,,bad
3325,147504-v1.0.0,java,,bad
3326,146377-v1.0.0,java,,bad
3327,147780-v1.0.0,java,,bad
3328,147780-v1.0.0,java,,bad
3329,147780-v1.0.0,java,,bad
3330,146195-v1.0.0,java,,bad
3331,146195-v1.0.0,java,,bad
3332,146195-v1.0.0,java,,bad
3333,147464-v1.0.0,java,,bad
3334,148306-v1.0.0,java,,bad
3335,146618-v1.0.0,java,,bad
3336,146203-v1.0.0,java,,bad
3337,147739-v1.0.0,java,,bad
3338,147739-v1.0.0,java,,bad
3339,147739-v1.0.0,java,,bad
3340,147213-v1.0.0,java,,bad
3341,147170-v1.0.0,java,,bad
3342,148205-v1.0.0,java,,bad
3343,146996-v1.0.0,java,,bad
3344,146996-v1.0.0,java,,bad
3345,146996-v1.0.0,java,,bad
3346,147297-v1.0.0,java,,bad
3347,147297-v1.0.0,java,,bad
3348,147297-v1.0.0,java,,bad
3349,146731-v1.0.0,java,,bad
3350,146786-v1.0.0,java,,bad
3351,146786-v1.0.0,java,,bad
3352,146786-v1.0.0,java,,bad
3353,146438-v1.0.0,java,,bad
3354,146438-v1.0.0,java,,bad
3355,146438-v1.0.0,java,,bad
3356,146334-v1.0.0,java,,bad
3357,146334-v1.0.0,java,,bad
3358,146334-v1.0.0,java,,bad
3359,146291-v1.0.0,java,,bad
3360,146291-v1.0.0,java,,bad
3361,146291-v1.0.0,java,,bad
3362,146945-v1.0.0,java,,bad
3363,147418-v1.0.0,java,,bad
3364,147153-v1.0.0,java,,bad
3365,147153-v1.0.0,java,,bad
3366,147153-v1.0.0,java,,bad
3367,147979-v1.0.0,java,,bad
3368,146867-v1.0.0,java,,bad
3369,147218-v1.0.0,java,,bad
3370,147218-v1.0.0,java,,bad
3371,147218-v1.0.0,java,,bad
3372,148147-v1.0.0,java,,bad
3373,148147-v1.0.0,java,,bad
3374,148147-v1.0.0,java,,bad
3375,146177-v1.0.0,java,,bad
3376,147702-v1.0.0,java,,bad
3377,147702-v1.0.0,java,,bad
3378,147702-v1.0.0,java,,bad
3379,146349-v1.0.0,java,,bad
3380,147404-v1.0.0,java,,bad
3381,147404-v1.0.0,java,,bad
3382,147404-v1.0.0,java,,bad
3383,146759-v1.0.0,java,,bad
3384,147129-v1.0.0,java,,bad
3385,148010-v1.0.0,java,,bad
3386,146570-v1.0.0,java,,bad
3387,146859-v1.0.0,java,,bad
3388,148259-v1.0.0,java,,bad
3389,148259-v1.0.0,java,,bad
3390,148259-v1.0.0,java,,bad
3391,148168-v1.0.0,java,,bad
3392,147664-v1.0.0,java,,bad
3393,147664-v1.0.0,java,,bad
3394,147664-v1.0.0,java,,bad
3395,147474-v1.0.0,java,,bad
3396,147474-v1.0.0,java,,bad
3397,147474-v1.0.0,java,,bad
3398,146714-v1.0.0,java,,bad
3399,146701-v1.0.0,java,,bad
3400,146701-v1.0.0,java,,bad
3401,146701-v1.0.0,java,,bad
3402,146405-v1.0.0,java,,bad
3403,146405-v1.0.0,java,,bad
3404,146405-v1.0.0,java,,bad
3405,147844-v1.0.0,java,,bad
3406,147844-v1.0.0,java,,bad
3407,147844-v1.0.0,java,,bad
3408,146188-v1.0.0,java,,bad
3409,146748-v1.0.0,java,,bad
3410,146781-v1.0.0,java,,bad
3411,146781-v1.0.0,java,,bad
3412,146781-v1.0.0,java,,bad
3413,146782-v1.0.0,java,,bad
3414,146782-v1.0.0,java,,bad
3415,146782-v1.0.0,java,,bad
3416,146450-v1.0.0,java,,bad
3417,146450-v1.0.0,java,,bad
3418,146450-v1.0.0,java,,bad
3419,146798-v1.0.0,java,,bad
3420,148066-v1.0.0,java,,bad
3421,148066-v1.0.0,java,,bad
3422,148066-v1.0.0,java,,bad
3423,146484-v1.0.0,java,,bad
3424,146692-v1.0.0,java,,bad
3425,148309-v1.0.0,java,,bad
3426,146716-v1.0.0,java,,bad
3427,146501-v1.0.0,java,,bad
3428,147252-v1.0.0,java,,bad
3429,147252-v1.0.0,java,,bad
3430,147252-v1.0.0,java,,bad
3431,147704-v1.0.0,java,,bad
3432,147704-v1.0.0,java,,bad
3433,147704-v1.0.0,java,,bad
3434,147616-v1.0.0,java,,bad
3435,147675-v1.0.0,java,,bad
3436,147675-v1.0.0,java,,bad
3437,147675-v1.0.0,java,,bad
3438,147960-v1.0.0,java,,bad
3439,147960-v1.0.0,java,,bad
3440,147960-v1.0.0,java,,bad
3441,148108-v1.0.0,java,,bad
3442,148108-v1.0.0,java,,bad
3443,148108-v1.0.0,java,,bad
3444,147043-v1.0.0,java,,bad
3445,147521-v1.0.0,java,,bad
3446,147521-v1.0.0,java,,bad
3447,147521-v1.0.0,java,,bad
3448,146309-v1.0.0,java,,bad
3449,146908-v1.0.0,java,,bad
3450,147493-v1.0.0,java,,bad
3451,147077-v1.0.0,java,,bad
3452,147077-v1.0.0,java,,bad
3453,147077-v1.0.0,java,,bad
3454,147490-v1.0.0,java,,bad
3455,147490-v1.0.0,java,,bad
3456,147490-v1.0.0,java,,bad
3457,146882-v1.0.0,java,,bad
3458,146882-v1.0.0,java,,bad
3459,146882-v1.0.0,java,,bad
3460,147267-v1.0.0,java,,bad
3461,147267-v1.0.0,java,,bad
3462,147267-v1.0.0,java,,bad
3463,147216-v1.0.0,java,,bad
3464,147216-v1.0.0,java,,bad
3465,147216-v1.0.0,java,,bad
3466,147501-v1.0.0,java,,bad
3467,146885-v1.0.0,java,,bad
3468,146885-v1.0.0,java,,bad
3469,146885-v1.0.0,java,,bad
3470,148016-v1.0.0,java,,bad
3471,147472-v1.0.0,java,,bad
3472,147660-v1.0.0,java,,bad
3473,147660-v1.0.0,java,,bad
3474,147660-v1.0.0,java,,bad
3475,147795-v1.0.0,java,,bad
3476,146567-v1.0.0,java,,bad
3477,147516-v1.0.0,java,,bad
3478,147516-v1.0.0,java,,bad
3479,147516-v1.0.0,java,,bad
3480,148287-v1.0.0,java,,bad
3481,148287-v1.0.0,java,,bad
3482,148287-v1.0.0,java,,bad
3483,147353-v1.0.0,java,,bad
3484,146591-v1.0.0,java,,bad
3485,146591-v1.0.0,java,,bad
3486,146591-v1.0.0,java,,bad
3487,147991-v1.0.0,java,,bad
3488,147991-v1.0.0,java,,bad
3489,147991-v1.0.0,java,,bad
3490,146560-v1.0.0,java,,bad
3491,146560-v1.0.0,java,,bad
3492,146560-v1.0.0,java,,bad
3493,148008-v1.0.0,java,,bad
3494,148008-v1.0.0,java,,bad
3495,148008-v1.0.0,java,,bad
3496,146375-v1.0.0,java,,bad
3497,146375-v1.0.0,java,,bad
3498,146375-v1.0.0,java,,bad
3499,147244-v1.0.0,java,,bad
3500,147576-v1.0.0,java,,bad
3501,146902-v1.0.0,java,,bad
3502,147726-v1.0.0,java,,bad
3503,147315-v1.0.0,java,,bad
3504,140900-v1.0.0,java,,bad
3505,146369-v1.0.0,java,,bad
3506,146369-v1.0.0,java,,bad
3507,146369-v1.0.0,java,,bad
3508,146925-v1.0.0,java,,bad
3509,146925-v1.0.0,java,,bad
3510,146925-v1.0.0,java,,bad
3511,147797-v1.0.0,java,,bad
3512,146488-v1.0.0,java,,bad
3513,147586-v1.0.0,java,,bad
3514,147586-v1.0.0,java,,bad
3515,147586-v1.0.0,java,,bad
3516,146856-v1.0.0,java,,bad
3517,146856-v1.0.0,java,,bad
3518,146856-v1.0.0,java,,bad
3519,148001-v1.0.0,java,,bad
3520,147271-v1.0.0,java,,bad
3521,147694-v1.0.0,java,,bad
3522,146763-v1.0.0,java,,bad
3523,146756-v1.0.0,java,,bad
3524,147919-v1.0.0,java,,bad
3525,147919-v1.0.0,java,,bad
3526,147919-v1.0.0,java,,bad
3527,147541-v1.0.0,java,,bad
3528,148222-v1.0.0,java,,bad
3529,148222-v1.0.0,java,,bad
3530,148222-v1.0.0,java,,bad
3531,146863-v1.0.0,java,,bad
3532,148009-v1.0.0,java,,bad
3533,147363-v1.0.0,java,,bad
3534,147363-v1.0.0,java,,bad
3535,147363-v1.0.0,java,,bad
3536,148125-v1.0.0,java,,bad
3537,146210-v1.0.0,java,,bad
3538,146998-v1.0.0,java,,bad
3539,146998-v1.0.0,java,,bad
3540,146998-v1.0.0,java,,bad
3541,147301-v1.0.0,java,,bad
3542,147301-v1.0.0,java,,bad
3543,147301-v1.0.0,java,,bad
3544,147681-v1.0.0,java,,bad
3545,146673-v1.0.0,java,,bad
3546,148307-v1.0.0,java,,bad
3547,147735-v1.0.0,java,,bad
3548,147735-v1.0.0,java,,bad
3549,147735-v1.0.0,java,,bad
3550,146542-v1.0.0,java,,bad
3551,146548-v1.0.0,java,,bad
3552,146548-v1.0.0,java,,bad
3553,146548-v1.0.0,java,,bad
3554,147538-v1.0.0,java,,bad
3555,147633-v1.0.0,java,,bad
3556,147633-v1.0.0,java,,bad
3557,147633-v1.0.0,java,,bad
3558,147151-v1.0.0,java,,bad
3559,147151-v1.0.0,java,,bad
3560,147151-v1.0.0,java,,bad
3561,146715-v1.0.0,java,,bad
3562,147277-v1.0.0,java,,bad
3563,147666-v1.0.0,java,,bad
3564,147666-v1.0.0,java,,bad
3565,147666-v1.0.0,java,,bad
3566,147285-v1.0.0,java,,bad
3567,148130-v1.0.0,java,,bad
3568,146652-v1.0.0,java,,bad
3569,148213-v1.0.0,java,,bad
3570,148213-v1.0.0,java,,bad
3571,148213-v1.0.0,java,,bad
3572,147308-v1.0.0,java,,bad
3573,147667-v1.0.0,java,,bad
3574,147667-v1.0.0,java,,bad
3575,147667-v1.0.0,java,,bad
3576,148327-v1.0.0,java,,bad
3577,148327-v1.0.0,java,,bad
3578,148327-v1.0.0,java,,bad
3579,146725-v1.0.0,java,,bad
3580,147738-v1.0.0,java,,bad
3581,147738-v1.0.0,java,,bad
3582,147738-v1.0.0,java,,bad
3583,146963-v1.0.0,java,,bad
3584,146963-v1.0.0,java,,bad
3585,146963-v1.0.0,java,,bad
3586,146169-v1.0.0,java,,bad
3587,146960-v1.0.0,java,,bad
3588,146960-v1.0.0,java,,bad
3589,146960-v1.0.0,java,,bad
3590,147639-v1.0.0,java,,bad
3591,146751-v1.0.0,java,,bad
3592,146242-v1.0.0,java,,bad
3593,146476-v1.0.0,java,,bad
3594,146476-v1.0.0,java,,bad
3595,146476-v1.0.0,java,,bad
3596,147140-v1.0.0,java,,bad
3597,147140-v1.0.0,java,,bad
3598,147140-v1.0.0,java,,bad
3599,147791-v1.0.0,java,,bad
3600,146822-v1.0.0,java,,bad
3601,147078-v1.0.0,java,,bad
3602,147078-v1.0.0,java,,bad
3603,147078-v1.0.0,java,,bad
3604,147825-v1.0.0,java,,bad
3605,146147-v1.0.0,java,,bad
3606,146147-v1.0.0,java,,bad
3607,146147-v1.0.0,java,,bad
3608,146462-v1.0.0,java,,bad
3609,147984-v1.0.0,java,,bad
3610,146815-v1.0.0,java,,bad
3611,146815-v1.0.0,java,,bad
3612,146815-v1.0.0,java,,bad
3613,148089-v1.0.0,java,,bad
3614,140899-v1.0.0,java,,bad
3615,148142-v1.0.0,java,,bad
3616,148142-v1.0.0,java,,bad
3617,148142-v1.0.0,java,,bad
3618,146382-v1.0.0,java,,bad
3619,147263-v1.0.0,java,,bad
3620,147263-v1.0.0,java,,bad
3621,147263-v1.0.0,java,,bad
3622,147762-v1.0.0,java,,bad
3623,147595-v1.0.0,java,,bad
3624,147595-v1.0.0,java,,bad
3625,147595-v1.0.0,java,,bad
3626,147432-v1.0.0,java,,bad
3627,147954-v1.0.0,java,,bad
3628,147954-v1.0.0,java,,bad
3629,147954-v1.0.0,java,,bad
3630,147875-v1.0.0,java,,bad
3631,146473-v1.0.0,java,,bad
3632,147963-v1.0.0,java,,bad
3633,147963-v1.0.0,java,,bad
3634,147963-v1.0.0,java,,bad
3635,148273-v1.0.0,java,,bad
3636,146744-v1.0.0,java,,bad
3637,146744-v1.0.0,java,,bad
3638,146744-v1.0.0,java,,bad
3639,146816-v1.0.0,java,,bad
3640,146816-v1.0.0,java,,bad
3641,146816-v1.0.0,java,,bad
3642,147031-v1.0.0,java,,bad
3643,147031-v1.0.0,java,,bad
3644,147031-v1.0.0,java,,bad
3645,146973-v1.0.0,java,,bad
3646,146682-v1.0.0,java,,bad
3647,146260-v1.0.0,java,,bad
3648,146260-v1.0.0,java,,bad
3649,146260-v1.0.0,java,,bad
3650,140887-v1.0.0,java,,bad
3651,147111-v1.0.0,java,,bad
3652,147111-v1.0.0,java,,bad
3653,147111-v1.0.0,java,,bad
3654,146707-v1.0.0,java,,bad
3655,146707-v1.0.0,java,,bad
3656,146707-v1.0.0,java,,bad
3657,147614-v1.0.0,java,,bad
3658,148189-v1.0.0,java,,bad
3659,148189-v1.0.0,java,,bad
3660,148189-v1.0.0,java,,bad
3661,147298-v1.0.0,java,,bad
3662,147969-v1.0.0,java,,bad
3663,147580-v1.0.0,java,,bad
3664,146738-v1.0.0,java,,bad
3665,146738-v1.0.0,java,,bad
3666,146738-v1.0.0,java,,bad
3667,148264-v1.0.0,java,,bad
3668,146261-v1.0.0,java,,bad
3669,146261-v1.0.0,java,,bad
3670,146261-v1.0.0,java,,bad
3671,148098-v1.0.0,java,,bad
3672,146982-v1.0.0,java,,bad
3673,148303-v1.0.0,java,,bad
3674,148303-v1.0.0,java,,bad
3675,148303-v1.0.0,java,,bad
3676,146148-v1.0.0,java,,bad
3677,146148-v1.0.0,java,,bad
3678,146148-v1.0.0,java,,bad
3679,148079-v1.0.0,java,,bad
3680,140889-v1.0.0,java,,bad
3681,147451-v1.0.0,java,,bad
3682,147627-v1.0.0,java,,bad
3683,147627-v1.0.0,java,,bad
3684,147627-v1.0.0,java,,bad
3685,148119-v1.0.0,java,,bad
3686,148119-v1.0.0,java,,bad
3687,148119-v1.0.0,java,,bad
3688,147658-v1.0.0,java,,bad
3689,147658-v1.0.0,java,,bad
3690,147658-v1.0.0,java,,bad
3691,146808-v1.0.0,java,,bad
3692,146808-v1.0.0,java,,bad
3693,146808-v1.0.0,java,,bad
3694,146152-v1.0.0,java,,bad
3695,146152-v1.0.0,java,,bad
3696,146152-v1.0.0,java,,bad
3697,147325-v1.0.0,java,,bad
3698,147325-v1.0.0,java,,bad
3699,147325-v1.0.0,java,,bad
3700,148007-v1.0.0,java,,bad
3701,148007-v1.0.0,java,,bad
3702,148007-v1.0.0,java,,bad
3703,146821-v1.0.0,java,,bad
3704,147798-v1.0.0,java,,bad
3705,147907-v1.0.0,java,,bad
3706,147537-v1.0.0,java,,bad
3707,147966-v1.0.0,java,,bad
3708,147966-v1.0.0,java,,bad
3709,147966-v1.0.0,java,,bad
3710,147518-v1.0.0,java,,bad
3711,147518-v1.0.0,java,,bad
3712,147518-v1.0.0,java,,bad
3713,146765-v1.0.0,java,,bad
3714,148133-v1.0.0,java,,bad
3715,146461-v1.0.0,java,,bad
3716,146348-v1.0.0,java,,bad
3717,146933-v1.0.0,java,,bad
3718,147350-v1.0.0,java,,bad
3719,146419-v1.0.0,java,,bad
3720,147839-v1.0.0,java,,bad
3721,146341-v1.0.0,java,,bad
3722,147759-v1.0.0,java,,bad
3723,146532-v1.0.0,java,,bad
3724,146596-v1.0.0,java,,bad
3725,146596-v1.0.0,java,,bad
3726,146596-v1.0.0,java,,bad
3727,147563-v1.0.0,java,,bad
3728,147563-v1.0.0,java,,bad
3729,147563-v1.0.0,java,,bad
3730,147542-v1.0.0,java,,bad
3731,146492-v1.0.0,java,,bad
